id,name,rank,averageRating,bggRating,numRatings,numOwned,weight,minPlayers,maxPlayers,minTime,maxTime,link
54998,Cyclades,219,7.51199,7.28034,20773,23150,2.8164,2,5,60,90,https://boardgamegeek.com/boardgame/54998
224037,Codenames: Duet,220,7.46187,7.2779,21164,42806,1.3667,2,2,15,30,https://boardgamegeek.com/boardgame/224037
146886,La Granja,221,7.61787,7.2772,10621,12490,3.5654,1,4,90,120,https://boardgamegeek.com/boardgame/146886
350184,Earth,222,7.83145,7.27704,7248,12510,2.8733,1,5,45,90,https://boardgamegeek.com/boardgame/350184
188834,Secret Hitler,223,7.5156,7.27024,26049,36803,1.7417,5,10,45,45,https://boardgamegeek.com/boardgame/188834
318977,MicroMacro: Crime City,224,7.55146,7.26953,13556,26777,1.1077,1,4,15,45,https://boardgamegeek.com/boardgame/318977
129437,Legendary: A Marvel Deck Building Game,225,7.53769,7.26613,22123,33966,2.4331,1,5,30,60,https://boardgamegeek.com/boardgame/129437
227935,Wonderland's War,226,8.15857,7.26567,4460,7495,3,2,5,45,125,https://boardgamegeek.com/boardgame/227935
339789,Welcome to the Moon,227,8.03214,7.26478,4723,12284,2.5146,1,6,25,30,https://boardgamegeek.com/boardgame/339789
156129,Deception: Murder in Hong Kong,228,7.46429,7.26436,21197,31625,1.5796,4,12,20,20,https://boardgamegeek.com/boardgame/156129
158600,Hanamikoji,229,7.50528,7.26352,16564,27207,1.694,2,2,15,15,https://boardgamegeek.com/boardgame/158600
176189,Zombicide: Black Plague,230,7.6313,7.26267,15489,26395,2.4847,1,6,60,180,https://boardgamegeek.com/boardgame/176189
269207,The Taverns of Tiefenthal,231,7.58149,7.26196,12478,21308,2.6799,2,4,60,60,https://boardgamegeek.com/boardgame/269207
232832,Century: Golem Edition,232,7.61354,7.26091,11264,17204,1.6784,2,5,30,45,https://boardgamegeek.com/boardgame/232832
241451,Aeon's End: Legacy,233,8.06776,7.25855,4586,9260,2.8667,1,4,45,90,https://boardgamegeek.com/boardgame/241451
169426,Roll Player,234,7.46763,7.25686,19231,29161,2.4289,1,4,60,90,https://boardgamegeek.com/boardgame/169426
223321,Detective: A Modern Crime Board Game,235,7.70348,7.25614,9972,21416,2.7512,1,5,120,180,https://boardgamegeek.com/boardgame/223321
277659,Final Girl,236,8.37183,7.25587,3652,10506,2.5765,1,1,20,60,https://boardgamegeek.com/boardgame/277659
109276,Kanban: Driver's Edition,237,7.79929,7.25467,6673,8743,4.3665,2,4,90,120,https://boardgamegeek.com/boardgame/109276
555,The Princes of Florence,238,7.51446,7.25262,15201,16691,3.2435,2,5,75,100,https://boardgamegeek.com/boardgame/555
192291,Sushi Go Party!,239,7.40713,7.25037,32103,57861,1.3062,2,8,20,20,https://boardgamegeek.com/boardgame/192291
199478,Flamme Rouge,240,7.50493,7.24972,16841,21826,1.684,2,4,30,45,https://boardgamegeek.com/boardgame/199478
239188,Chronicles of Crime,241,7.62165,7.24804,21130,34610,2.0682,1,4,60,90,https://boardgamegeek.com/boardgame/239188
274637,"Unmatched: Battle of Legends, Volume One",242,7.77808,7.24719,7748,14834,1.9247,2,4,20,40,https://boardgamegeek.com/boardgame/274637
9216,Goa: A New Expedition,243,7.56481,7.24691,11380,11315,3.3724,2,4,90,90,https://boardgamegeek.com/boardgame/9216
194655,Santorini,244,7.38061,7.24488,36782,58586,1.7312,2,4,20,20,https://boardgamegeek.com/boardgame/194655
176494,Isle of Skye: From Chieftain to King,245,7.40184,7.24043,24431,32156,2.2528,2,5,30,50,https://boardgamegeek.com/boardgame/176494
223040,Fantasy Realms,246,7.52613,7.23947,13198,21216,1.7893,2,6,20,20,https://boardgamegeek.com/boardgame/223040
198994,Hero Realms,247,7.53293,7.23635,16848,28959,1.8612,2,4,20,20,https://boardgamegeek.com/boardgame/198994
19857,Glory to Rome,248,7.48849,7.23505,13978,15147,2.9258,2,5,60,60,https://boardgamegeek.com/boardgame/19857
228341,Pulsar 2849,249,7.67482,7.23422,8304,11419,3.3432,2,4,60,90,https://boardgamegeek.com/boardgame/228341
20551,Shogun,250,7.52092,7.23108,13729,13685,3.363,3,5,90,120,https://boardgamegeek.com/boardgame/20551
165722,KLASK,251,7.62519,7.23079,9039,12869,1.0647,2,2,10,10,https://boardgamegeek.com/boardgame/165722
421,1830: Railways & Robber Barons,252,7.86532,7.22987,5430,8401,4.1608,2,7,180,360,https://boardgamegeek.com/boardgame/421
31481,Galaxy Trucker,253,7.35795,7.22855,33255,37124,2.3303,2,4,60,60,https://boardgamegeek.com/boardgame/31481
146508,T.I.M.E Stories,254,7.41333,7.22524,26920,39947,2.5958,2,4,90,90,https://boardgamegeek.com/boardgame/146508
3,Samurai,255,7.45868,7.22513,15961,16398,2.4771,2,4,30,60,https://boardgamegeek.com/boardgame/3
27708,1960: The Making of the President,256,7.62147,7.22436,9188,11152,3.2012,2,2,90,120,https://boardgamegeek.com/boardgame/27708
300322,Hallertau,257,7.92553,7.22426,4968,8687,3.3051,1,4,50,140,https://boardgamegeek.com/boardgame/300322
128621,Viticulture,258,7.51368,7.2238,13002,10941,2.9326,2,6,90,90,https://boardgamegeek.com/boardgame/128621
27833,Steam,259,7.56429,7.22189,10092,11050,3.4568,3,5,90,90,https://boardgamegeek.com/boardgame/27833
260605,Camel Up (Second Edition),260,7.5928,7.21801,10341,17089,1.4579,3,8,30,45,https://boardgamegeek.com/boardgame/260605
232405,Western Legends,261,7.6156,7.21598,10188,16091,2.8308,2,6,60,90,https://boardgamegeek.com/boardgame/232405
140620,Lewis & Clark: The Expedition,262,7.45579,7.21423,15106,18325,3.3338,1,5,120,120,https://boardgamegeek.com/boardgame/140620
286096,Tapestry,263,7.44591,7.21396,18634,25363,2.9189,1,5,90,120,https://boardgamegeek.com/boardgame/286096
305096,Endless Winter: Paleoamericans,264,7.83526,7.20967,6159,12190,3.262,1,4,60,120,https://boardgamegeek.com/boardgame/305096
127060,Bora Bora,265,7.55999,7.20934,10002,12598,3.7366,2,4,60,120,https://boardgamegeek.com/boardgame/127060
224783,Vindication,266,7.80018,7.20927,6551,9878,3.0769,2,5,45,150,https://boardgamegeek.com/boardgame/224783
258779,Planet Unknown,267,7.98534,7.20746,4492,7010,2.2137,1,6,60,80,https://boardgamegeek.com/boardgame/258779
366161,Wingspan Asia,268,8.37346,7.20504,3101,14207,2.6042,1,2,40,70,https://boardgamegeek.com/boardgame/366161
155068,Arcadia Quest,269,7.62367,7.20285,10238,16156,2.5304,2,4,60,60,https://boardgamegeek.com/boardgame/155068
251661,Oathsworn: Into the Deepwood,270,9.06374,7.2013,2497,4456,3.5591,1,4,30,90,https://boardgamegeek.com/boardgame/251661
204583,Kingdomino,271,7.31825,7.20114,44311,74354,1.2185,2,4,15,25,https://boardgamegeek.com/boardgame/204583
299659,Clash of Cultures: Monumental Edition,272,8.41208,7.19746,2999,6002,3.6519,2,4,180,240,https://boardgamegeek.com/boardgame/299659
144344,Rococo,273,7.58514,7.19443,8727,9032,3.086,2,5,60,120,https://boardgamegeek.com/boardgame/144344
760,Battle Line,274,7.41328,7.19428,17072,20888,1.8964,2,2,30,30,https://boardgamegeek.com/boardgame/760
302723,Forgotten Waters,275,7.86657,7.19111,5333,12241,2.1165,3,7,120,240,https://boardgamegeek.com/boardgame/302723
92828,Dixit: Odyssey,276,7.40901,7.18902,20154,28992,1.1718,3,12,30,30,https://boardgamegeek.com/boardgame/92828
108745,Seasons,277,7.3599,7.18775,24176,28625,2.7805,2,4,60,60,https://boardgamegeek.com/boardgame/108745
316377,7 Wonders (Second Edition),278,7.87804,7.18647,5637,9789,2.3035,3,7,30,30,https://boardgamegeek.com/boardgame/316377
206718,Ethnos,279,7.46484,7.18466,12818,15383,2.0279,2,6,45,60,https://boardgamegeek.com/boardgame/206718
176734,The Manhattan Project: Energy Empire,280,7.75542,7.18184,5915,8325,3.0427,1,5,60,120,https://boardgamegeek.com/boardgame/176734
24181,Imperial,281,7.59874,7.18128,8669,7604,3.5635,2,6,120,180,https://boardgamegeek.com/boardgame/24181
246784,Cryptid,282,7.46192,7.1802,12939,17827,2.2362,3,5,30,50,https://boardgamegeek.com/boardgame/246784
2655,Hive,283,7.31685,7.17839,35430,48411,2.3221,2,2,20,20,https://boardgamegeek.com/boardgame/2655
311193,Anno 1800,284,7.75661,7.17736,5977,9281,3.1606,2,4,120,120,https://boardgamegeek.com/boardgame/311193
155873,Power Grid Deluxe: Europe/North America,285,7.96049,7.17559,4306,7132,3.1957,2,6,120,120,https://boardgamegeek.com/boardgame/155873
66589,Navegador,286,7.54055,7.17297,9028,8858,3.0876,2,5,60,90,https://boardgamegeek.com/boardgame/66589
97207,Dungeon Petz,287,7.41329,7.17076,14480,18912,3.6236,2,4,90,90,https://boardgamegeek.com/boardgame/97207
19777,Indonesia,288,7.88277,7.16996,4508,5116,3.9886,2,5,180,240,https://boardgamegeek.com/boardgame/19777
22545,Age of Empires III: The Age of Discovery,289,7.51631,7.16483,10187,8520,3.1259,2,5,90,120,https://boardgamegeek.com/boardgame/22545
139976,Cthulhu Wars,290,7.86483,7.16407,5710,7174,3.1476,2,4,90,120,https://boardgamegeek.com/boardgame/139976
230253,Star Realms: Frontiers,291,7.94593,7.16141,4634,11918,1.8654,1,4,20,45,https://boardgamegeek.com/boardgame/230253
38453,Space Alert,292,7.40061,7.16099,15814,22614,2.9703,1,5,30,30,https://boardgamegeek.com/boardgame/38453
160477,Onitama,293,7.35915,7.16073,20783,31623,1.6647,2,2,15,20,https://boardgamegeek.com/boardgame/160477
46213,Telestrations,294,7.38794,7.16015,16901,24816,1.0693,4,8,30,30,https://boardgamegeek.com/boardgame/46213
298047,Marvel United,295,7.61016,7.15945,8751,19773,1.8194,1,4,40,40,https://boardgamegeek.com/boardgame/298047
244271,Dice Throne: Season Two – Battle Chest,296,8.09009,7.15941,4088,8366,2.1408,2,6,20,40,https://boardgamegeek.com/boardgame/244271
156546,Monikers,297,7.78058,7.15875,5457,10847,1.0845,4,16,30,60,https://boardgamegeek.com/boardgame/156546
181279,Fury of Dracula (Third/Fourth Edition),298,7.44465,7.15656,14001,24369,3.2786,2,5,120,180,https://boardgamegeek.com/boardgame/181279
154203,Imperial Settlers,299,7.33124,7.15603,23816,32088,2.7682,1,4,45,90,https://boardgamegeek.com/boardgame/154203
187617,Nemo's War (Second Edition),300,7.85953,7.15561,4970,11908,3.2669,1,4,60,120,https://boardgamegeek.com/boardgame/187617
143693,Glass Road,301,7.45511,7.15231,11068,14432,2.9526,1,4,20,80,https://boardgamegeek.com/boardgame/143693
93260,Summoner Wars: Master Set,302,7.48666,7.1475,10922,13345,2.5223,2,4,30,60,https://boardgamegeek.com/boardgame/93260
54138,Imperial 2030,303,7.65906,7.1458,6593,7630,3.5052,2,6,120,180,https://boardgamegeek.com/boardgame/54138
291572,Oath: Chronicles of Empire and Exile,304,7.83772,7.1452,5883,14035,4.1028,1,6,45,150,https://boardgamegeek.com/boardgame/291572
48726,Alien Frontiers,305,7.37041,7.1412,15023,15392,2.5667,2,4,90,90,https://boardgamegeek.com/boardgame/48726
59294,Runewars,306,7.61539,7.14081,8258,10714,3.791,2,4,180,240,https://boardgamegeek.com/boardgame/59294
227789,Heaven & Ale,307,7.54916,7.13739,8172,10828,3.2117,2,4,60,90,https://boardgamegeek.com/boardgame/227789
209685,Century: Spice Road,308,7.31718,7.13729,24079,30606,1.7917,2,5,30,45,https://boardgamegeek.com/boardgame/209685
257499,Arkham Horror (Third Edition),309,7.69812,7.13613,8436,16067,3.3441,1,6,120,180,https://boardgamegeek.com/boardgame/257499
203420,Exit: The Game – The Abandoned Cabin,310,7.44449,7.13454,10943,15566,2.5455,1,6,60,120,https://boardgamegeek.com/boardgame/203420
54,Tikal,311,7.32836,7.13434,19668,26263,2.7838,2,4,90,90,https://boardgamegeek.com/boardgame/54
365717,Clank!: Catacombs,312,8.35306,7.13402,2726,5912,2.5455,2,4,45,90,https://boardgamegeek.com/boardgame/365717
13122,Antiquity,313,7.86067,7.13335,4345,5837,4.3117,2,4,120,180,https://boardgamegeek.com/boardgame/13122
136888,Bruges,314,7.42607,7.133,11413,11831,2.7477,2,4,60,60,https://boardgamegeek.com/boardgame/136888
2653,Survive: Escape from Atlantis!,315,7.31569,7.13241,24811,36640,1.6974,2,4,45,60,https://boardgamegeek.com/boardgame/2653
323612,Bitoku,316,7.89346,7.13158,4664,9247,3.723,1,4,120,120,https://boardgamegeek.com/boardgame/323612
163967,Tiny Epic Galaxies,317,7.34423,7.13157,19585,36002,2.1534,1,5,30,45,https://boardgamegeek.com/boardgame/163967
322289,Darwin's Journey,318,8.23776,7.13105,3137,5431,3.8192,1,4,60,120,https://boardgamegeek.com/boardgame/322289
245655,The King's Dilemma,319,7.80575,7.1298,5127,10323,2.2409,3,5,45,60,https://boardgamegeek.com/boardgame/245655
256680,Return to Dark Tower,320,8.30604,7.12802,3226,6139,2.625,1,4,100,120,https://boardgamegeek.com/boardgame/256680
129622,Love Letter,321,7.22432,7.12783,65098,106737,1.1864,2,4,20,20,https://boardgamegeek.com/boardgame/129622
270633,Aeon's End: The New Age,322,8.56241,7.12656,2391,6163,2.9444,1,4,60,60,https://boardgamegeek.com/boardgame/270633
172081,Burgle Bros.,323,7.45381,7.12644,10847,17069,2.3118,1,4,45,90,https://boardgamegeek.com/boardgame/172081
297562,Kemet: Blood and Sand,324,8.03168,7.12637,3786,8123,3.2342,2,5,90,120,https://boardgamegeek.com/boardgame/297562
184921,Bunny Kingdom,325,7.44366,7.12452,11464,16749,2.309,2,4,40,60,https://boardgamegeek.com/boardgame/184921
172,For Sale,326,7.24519,7.12349,29218,35689,1.2543,3,6,30,30,https://boardgamegeek.com/boardgame/172
188866,Awkward Guests: The Walton Case,327,7.60673,7.12333,7352,12999,2.3208,1,8,45,75,https://boardgamegeek.com/boardgame/188866
193037,Dead of Winter: The Long Night,328,7.5455,7.1233,9538,20898,3.3587,2,5,60,120,https://boardgamegeek.com/boardgame/193037
5,Acquire,329,7.33474,7.12319,19686,25157,2.4985,2,6,90,90,https://boardgamegeek.com/boardgame/5
222509,Lords of Hellas,330,7.70172,7.12287,6998,11080,3.3319,1,4,60,90,https://boardgamegeek.com/boardgame/222509
50,Lost Cities,331,7.22305,7.12281,44242,63284,1.4818,2,2,30,30,https://boardgamegeek.com/boardgame/50
140934,Arboretum,332,7.31183,7.1198,18970,34238,2.1418,2,4,30,30,https://boardgamegeek.com/boardgame/140934
172818,Above and Below,333,7.37479,7.11944,15512,24293,2.5208,2,4,90,90,https://boardgamegeek.com/boardgame/172818
40692,Small World,334,7.21751,7.1193,69258,93808,2.3492,2,5,40,80,https://boardgamegeek.com/boardgame/40692
285192,Destinies,335,7.78311,7.11863,7078,13532,1.9137,1,3,90,150,https://boardgamegeek.com/boardgame/285192
240980,Blood on the Clocktower,336,8.33455,7.11857,3479,3795,2.9643,5,20,30,120,https://boardgamegeek.com/boardgame/240980
304420,Bonfire,337,7.69478,7.11348,5774,10140,3.6228,1,4,70,100,https://boardgamegeek.com/boardgame/304420
234277,Nusfjord,338,7.64758,7.11275,6014,8777,2.8447,1,5,20,100,https://boardgamegeek.com/boardgame/234277
111341,The Great Zimbabwe,339,7.82168,7.11235,4478,5795,3.6855,2,5,90,150,https://boardgamegeek.com/boardgame/111341
146439,BattleLore: Second Edition,340,7.68414,7.11159,6235,9968,2.701,2,2,45,90,https://boardgamegeek.com/boardgame/146439
45315,Dungeon Lords,341,7.36665,7.11098,13729,15753,3.5665,2,4,90,90,https://boardgamegeek.com/boardgame/45315
25292,Merchants & Marauders,342,7.39487,7.11089,13892,19373,3.2441,2,4,180,180,https://boardgamegeek.com/boardgame/25292
219513,Bärenpark,343,7.31152,7.1084,17629,23772,1.6576,2,4,30,45,https://boardgamegeek.com/boardgame/219513
297030,Tekhenu: Obelisk of the Sun,344,7.73609,7.10826,5316,9659,4.0576,1,4,60,120,https://boardgamegeek.com/boardgame/297030
77130,Sid Meier's Civilization: The Board Game,345,7.37828,7.10778,15596,21055,3.8959,2,4,120,240,https://boardgamegeek.com/boardgame/77130
176920,Mission: Red Planet (Second Edition),346,7.41512,7.1076,10904,14285,2.2077,2,6,45,90,https://boardgamegeek.com/boardgame/176920
21241,Neuroshima Hex! 3.0,347,7.39135,7.10736,14704,15856,2.6142,1,4,30,30,https://boardgamegeek.com/boardgame/21241
59959,Letters from Whitechapel,348,7.35499,7.10429,15613,22266,2.646,2,6,90,90,https://boardgamegeek.com/boardgame/59959
39856,Dixit,349,7.21134,7.10204,61347,88552,1.2012,3,8,30,30,https://boardgamegeek.com/boardgame/39856
319966,The King Is Dead: Second Edition,350,7.67632,7.1009,5712,9401,2.1163,2,4,30,45,https://boardgamegeek.com/boardgame/319966
47,Chinatown,351,7.41631,7.09998,10710,13632,2.2491,3,5,60,60,https://boardgamegeek.com/boardgame/47
181304,Mysterium,352,7.23571,7.09771,41159,66619,1.9027,2,7,42,42,https://boardgamegeek.com/boardgame/181304
234,Hannibal: Rome vs. Carthage,353,7.78282,7.09653,4950,7382,3.4528,2,2,40,200,https://boardgamegeek.com/boardgame/234
199042,Harry Potter: Hogwarts Battle,354,7.38533,7.09541,17567,35751,2.0765,2,4,30,60,https://boardgamegeek.com/boardgame/199042
70919,Takenoko,355,7.22576,7.09457,42605,66693,1.9762,2,4,45,45,https://boardgamegeek.com/boardgame/70919
284653,Mind MGMT: The Psychic Espionage “Game.”,356,8.02741,7.09258,3610,9712,2.9231,1,5,45,75,https://boardgamegeek.com/boardgame/284653
163745,Star Wars: Armada,357,7.8237,7.09209,5330,10637,3.1607,2,2,120,120,https://boardgamegeek.com/boardgame/163745
295374,Long Shot: The Dice Game,358,7.70192,7.09081,5213,9826,1.9346,1,8,25,25,https://boardgamegeek.com/boardgame/295374
37046,Ghost Stories,359,7.27631,7.09004,20896,27331,2.9039,1,4,60,60,https://boardgamegeek.com/boardgame/37046
192458,51st State: Master Set,360,7.61315,7.08996,6560,9150,2.8947,1,4,60,90,https://boardgamegeek.com/boardgame/192458
41114,The Resistance,361,7.22642,7.08912,39756,62578,1.5951,5,10,30,30,https://boardgamegeek.com/boardgame/41114
119890,Agricola: All Creatures Big and Small,362,7.34414,7.08904,13481,19442,2.3492,2,2,30,30,https://boardgamegeek.com/boardgame/119890
63888,Innovation,363,7.28923,7.08818,17706,22929,2.7614,2,4,45,60,https://boardgamegeek.com/boardgame/63888
234487,Altiplano,364,7.48178,7.08741,8719,11719,3.3007,2,5,60,120,https://boardgamegeek.com/boardgame/234487
332772,Revive,365,8.19103,7.08646,2981,4490,3.4222,1,4,90,120,https://boardgamegeek.com/boardgame/332772
246192,Gizmos,366,7.39167,7.08563,11444,15011,2.0048,2,4,40,50,https://boardgamegeek.com/boardgame/246192
101721,Mage Wars Arena,367,7.58823,7.08433,7799,13663,3.6816,2,2,90,90,https://boardgamegeek.com/boardgame/101721
128271,Ginkgopolis,368,7.50959,7.08398,7339,8480,2.9121,1,5,45,45,https://boardgamegeek.com/boardgame/128271
318184,Imperium: Classics,369,7.72962,7.0791,5395,11407,3.5474,1,4,60,120,https://boardgamegeek.com/boardgame/318184
8217,San Juan,370,7.23534,7.07717,23464,25534,2.2856,2,4,45,60,https://boardgamegeek.com/boardgame/8217
90137,Blood Bowl: Team Manager – The Card Game,371,7.3889,7.07484,11193,14669,2.3333,2,4,60,120,https://boardgamegeek.com/boardgame/90137
150145,Skull King,372,7.49642,7.07181,8182,17019,1.6888,2,8,30,30,https://boardgamegeek.com/boardgame/150145
244711,Newton,373,7.56482,7.0713,6452,8955,3.3918,1,4,90,90,https://boardgamegeek.com/boardgame/244711
25554,Notre Dame,374,7.3179,7.07023,13154,13323,2.7426,2,5,45,75,https://boardgamegeek.com/boardgame/25554
318084,Furnace,375,7.43702,7.06984,8833,13695,2.2708,2,4,30,60,https://boardgamegeek.com/boardgame/318084
245934,Carpe Diem,376,7.52305,7.06929,7162,10963,2.5148,2,4,45,75,https://boardgamegeek.com/boardgame/245934
250458,Gùgōng,377,7.46031,7.06868,8406,11814,3.0797,1,5,60,90,https://boardgamegeek.com/boardgame/250458
24480,The Pillars of the Earth,378,7.26974,7.06814,17578,22117,2.8155,2,4,90,120,https://boardgamegeek.com/boardgame/24480
39683,At the Gates of Loyang,379,7.36521,7.06812,10966,14173,3.1159,1,4,60,120,https://boardgamegeek.com/boardgame/39683
301880,Raiders of Scythia,380,7.792,7.06701,4623,8920,2.7079,1,4,60,80,https://boardgamegeek.com/boardgame/301880
155987,Abyss,381,7.32708,7.06662,13953,17752,2.3226,2,4,30,60,https://boardgamegeek.com/boardgame/155987
364011,Great Western Trail: Argentina,382,8.5456,7.06566,2117,4434,3.8929,1,4,75,150,https://boardgamegeek.com/boardgame/364011
277085,Love Letter,383,7.52461,7.06542,7693,15162,1.128,2,6,20,20,https://boardgamegeek.com/boardgame/277085
182134,Evolution: Climate,384,7.52012,7.0595,7651,12976,2.7578,2,6,60,60,https://boardgamegeek.com/boardgame/182134
269210,Twice as Clever!,385,7.45539,7.05947,8187,14800,2.3141,1,4,30,30,https://boardgamegeek.com/boardgame/269210
260428,Pandemic: Fall of Rome,386,7.63615,7.05801,5694,10660,2.4361,1,5,45,60,https://boardgamegeek.com/boardgame/260428
9217,Saint Petersburg,387,7.27524,7.05562,15733,12728,2.4609,2,4,45,60,https://boardgamegeek.com/boardgame/9217
1,Die Macher,388,7.59867,7.05544,5673,7979,4.3153,3,5,240,240,https://boardgamegeek.com/boardgame/1
215311,Downforce,389,7.32004,7.05445,12780,17660,1.7344,2,6,20,40,https://boardgamegeek.com/boardgame/215311
195539,The Godfather: Corleone's Empire,390,7.53086,7.05436,7308,10844,2.6243,2,5,60,90,https://boardgamegeek.com/boardgame/195539
40354,Maria,391,7.98339,7.05355,3379,5066,3.5493,2,3,210,210,https://boardgamegeek.com/boardgame/40354
336986,Flamecraft,392,7.51455,7.05325,8621,18305,2.2097,1,5,60,60,https://boardgamegeek.com/boardgame/336986
351913,Tiletum,393,7.99425,7.0519,3409,5592,3.4162,1,4,60,100,https://boardgamegeek.com/boardgame/351913
33160,Endeavor,394,7.38377,7.05134,9452,7474,2.9073,3,5,90,90,https://boardgamegeek.com/boardgame/33160
262211,Cloudspire,395,8.19162,7.0497,3072,6213,4.3542,1,4,90,180,https://boardgamegeek.com/boardgame/262211
329839,So Clover!,396,7.58733,7.04926,5683,9703,1.1031,3,6,30,30,https://boardgamegeek.com/boardgame/329839
17392,Here I Stand,397,7.88517,7.04776,3837,5214,4.1822,2,6,180,360,https://boardgamegeek.com/boardgame/17392
202426,Sidereal Confluence,398,7.78487,7.04683,4352,6606,3.5298,4,9,120,180,https://boardgamegeek.com/boardgame/202426
21348,Ticket to Ride: Märklin,399,7.41144,7.04435,9083,11591,2.243,2,5,30,60,https://boardgamegeek.com/boardgame/21348
70323,King of Tokyo,400,7.14305,7.04426,67705,97813,1.487,2,6,30,30,https://boardgamegeek.com/boardgame/70323
372,Schotten Totten,401,7.34817,7.04354,10617,17981,1.7088,2,2,20,20,https://boardgamegeek.com/boardgame/372
31594,In the Year of the Dragon,402,7.30728,7.0431,11802,10706,3.0897,2,5,75,100,https://boardgamegeek.com/boardgame/31594
144592,Bruxelles 1893,403,7.61882,7.0411,5352,6043,3.591,2,5,50,125,https://boardgamegeek.com/boardgame/144592
265736,Tiny Towns,404,7.24943,7.04106,17687,28652,2.0642,1,6,45,60,https://boardgamegeek.com/boardgame/265736
256226,Azul: Stained Glass of Sintra,405,7.3269,7.04053,12614,20146,2.004,2,4,30,45,https://boardgamegeek.com/boardgame/256226
236191,London (Second Edition),406,7.52201,7.03832,6491,9194,2.7263,2,4,60,90,https://boardgamegeek.com/boardgame/236191
166669,San Juan (Second Edition),407,7.46361,7.03508,7073,10541,2.0829,2,4,45,60,https://boardgamegeek.com/boardgame/166669
246684,Smartphone Inc.,408,7.58819,7.03436,5559,8424,2.7671,1,5,60,90,https://boardgamegeek.com/boardgame/246684
15987,Arkham Horror,409,7.24055,7.03323,38872,52200,3.5821,1,8,120,240,https://boardgamegeek.com/boardgame/15987
71,Civilization,410,7.49738,7.03286,7431,10872,3.6477,2,7,360,360,https://boardgamegeek.com/boardgame/71
194594,Dice Forge,411,7.23518,7.03127,20438,31354,1.9717,2,4,45,45,https://boardgamegeek.com/boardgame/194594
198773,Codenames: Pictures,412,7.20128,7.02844,21378,37109,1.2392,2,8,15,15,https://boardgamegeek.com/boardgame/198773
170771,Sword & Sorcery,413,7.91982,7.02691,4757,9960,4.1004,1,5,60,90,https://boardgamegeek.com/boardgame/170771
260180,Project L,414,7.48674,7.02449,7169,12829,1.5528,1,4,20,40,https://boardgamegeek.com/boardgame/260180
204305,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,415,7.61395,7.02367,5612,15681,2.2051,1,8,60,120,https://boardgamegeek.com/boardgame/204305
251658,Sprawlopolis,416,7.36504,7.02343,9497,21111,1.8455,1,4,15,20,https://boardgamegeek.com/boardgame/251658
154809,Nippon,417,7.6492,7.02315,4817,4772,3.7766,2,4,60,120,https://boardgamegeek.com/boardgame/154809
92415,Skull,418,7.19655,7.02305,21175,32520,1.1172,3,6,15,45,https://boardgamegeek.com/boardgame/92415
40765,Clash of Cultures,419,7.5807,7.02302,5685,6344,3.5956,2,4,180,240,https://boardgamegeek.com/boardgame/40765
138161,Firefly: The Game,420,7.39069,7.02142,11748,22002,2.9544,1,4,120,240,https://boardgamegeek.com/boardgame/138161
161614,Stockpile,421,7.48054,7.02057,6815,7561,2.1044,2,5,45,45,https://boardgamegeek.com/boardgame/161614
229220,Santa Maria,422,7.48667,7.02049,6634,8887,3.0474,1,4,45,90,https://boardgamegeek.com/boardgame/229220
332800,Summoner Wars (Second Edition),423,8.18415,7.02037,2849,5835,2.5974,2,2,40,60,https://boardgamegeek.com/boardgame/332800
54625,Space Hulk (Third Edition),424,7.52617,7.01832,7040,9995,2.7862,2,2,60,60,https://boardgamegeek.com/boardgame/54625
186751,Mythic Battles: Pantheon,425,8.35604,7.01762,3031,5836,3.0248,2,4,60,90,https://boardgamegeek.com/boardgame/186751
128671,Spartacus: A Game of Blood and Treachery,426,7.46639,7.01423,8477,11564,2.7266,3,4,120,180,https://boardgamegeek.com/boardgame/128671
298069,Cubitos,427,7.46502,7.01402,7211,12635,2.1844,2,4,30,60,https://boardgamegeek.com/boardgame/298069
121,Dune,428,7.59566,7.01381,5803,6668,3.4501,2,6,60,180,https://boardgamegeek.com/boardgame/121
66188,Fresco,429,7.25873,7.01283,12889,15681,2.6274,2,4,60,60,https://boardgamegeek.com/boardgame/66188
274638,Unmatched: Robin Hood vs. Bigfoot,430,7.95033,7.01252,3485,9278,1.9286,2,2,20,20,https://boardgamegeek.com/boardgame/274638
36932,Claustrophobia,431,7.47885,7.01249,6965,9448,2.4824,2,2,45,45,https://boardgamegeek.com/boardgame/36932
55670,Macao,432,7.41176,7.01222,7378,6739,3.1347,2,4,50,100,https://boardgamegeek.com/boardgame/55670
258210,Blitzkrieg!: World War Two in 20 Minutes,433,7.62096,7.01043,4943,8121,1.9225,1,2,20,45,https://boardgamegeek.com/boardgame/258210
34219,Biblios,434,7.198,7.01001,17213,21463,1.6827,2,4,30,30,https://boardgamegeek.com/boardgame/34219
243,Advanced Squad Leader,435,7.99887,7.00942,3767,6253,4.736,2,2,120,480,https://boardgamegeek.com/boardgame/243
124708,Mice and Mystics,436,7.24494,7.00758,18986,38104,2.7203,1,4,60,90,https://boardgamegeek.com/boardgame/124708
63628,The Manhattan Project,437,7.33227,7.00654,9768,12306,2.9588,2,5,120,120,https://boardgamegeek.com/boardgame/63628
262543,Wavelength,438,7.30663,7.00537,11021,18762,1.1243,2,12,30,45,https://boardgamegeek.com/boardgame/262543
